PC1_1,PC2_1,PC1_2,PC2_2,PC1_3,PC2_3,PC1_4,PC2_4,PC1_5,PC2_5,PC1_6,PC2_6,PC1_7,PC2_7,PC1_8,PC2_8,PC1_9,PC2_9,PC1_10,PC2_10,PC1_11,PC2_11,PC1_12,PC2_12,PC1_13,PC2_13,PC1_14,PC2_14,PC1_15,PC2_15,PC1_16,PC2_16,PC1_17,PC2_17,PC1_18,PC2_18
0.031576385,0.010703028,0.049830251,-0.02585932,0.037664269,0.034343027,-0.031569494,0.020857939,-0.041914045,0.013986098,-0.047292254,0.014143588,-0.01781593,0.021856457,-0.028155175,0.057799419,-0.036590441,0.019008823,-0.042498515,-0.032962845,-0.019158838,-0.037159851,-0.045939344,-0.027556013,-0.037431864,-0.001267573,-0.029197777,0.050464203,-0.042976767,0.034182611,-0.010202523,-0.051758094,0.034343079,-0.041607602,-0.024908519,-0.06137717
0.026520795,0.044626543,0.042955859,-0.001446373,0.035078398,-0.020590219,-0.029855611,0.04592715,-0.007740708,0.065501541,-0.039648332,0.052419128,-0.006985432,0.03293394,-0.033445326,0.049190741,-0.025317934,0.021599291,-0.029057944,0.046616025,-0.035875048,0.023030516,-0.017446924,0.051367952,-0.024595813,-0.021876348,-0.049714069,-0.029139803,-0.031102707,-0.038457089,-0.036309066,-0.015927894,0.042581798,0.014120398,-0.028872547,-0.059910843
0.048051877,-0.052167996,0.044355689,-0.034823672,0.041626296,0.064388608,-0.038358581,-0.021955885,-0.044298917,-0.011478739,-0.048692866,-0.057384405,-0.046982872,-0.017197766,-0.051440347,-0.035119713,-0.045136069,-0.050150105,-0.03810387,-0.020621569,-0.043474534,0.047404017,-0.033332112,-0.019274796,-0.03816693,0.008672163,-0.05666913,-0.048987324,-0.048129467,0.060000468,-0.039312392,-0.028955658,0.043332968,0.031414947,-0.043548592,0.052806447
0.036686878,-0.035903571,0.041142351,-0.024847791,0.035706654,0.043229152,-0.046217702,-0.04675468,-0.041284738,-0.015593742,-0.036380489,-0.050921814,-0.046117377,-0.043089789,-0.045399485,-0.037114495,-0.039586502,-0.037502661,-0.035535898,-0.001764533,-0.036646459,0.019222809,-0.044904372,-0.045398251,-0.042713635,0.033143032,-0.032273685,-0.000691691,-0.039055625,0.035999626,-0.039060081,0.017605498,0.035784958,0.027982544,-0.039365432,0.054857188
-0.088950969,-0.015061343,-0.089405293,-0.025097876,-0.094109625,0.014411614,0.085760901,-0.022243495,0.087821395,-0.038525619,0.091737768,-0.012698379,0.086339259,-0.038149364,0.086566125,-0.030174802,0.091085052,-0.015571838,0.091850961,-0.015649209,0.09350925,-0.006910104,0.090861519,-0.02179894,0.087755096,0.032741219,0.08253448,-0.031695275,0.078251716,-0.007946252,0.086432095,0.035220781,-0.092984377,0.029001754,0.094519938,0.015996776
0.05237304,-0.058328125,0.056048628,-0.058361709,0.0468589,0.063717279,-0.055067072,-0.05363641,-0.066717957,-0.054491792,-0.048485395,-0.06769802,-0.056576672,-0.043871622,-0.060023725,-0.057455033,-0.050047846,-0.065234307,-0.050766999,-0.058844064,-0.040929765,-0.04685709,-0.055394752,-0.056438542,-0.065284431,0.054660751,-0.062029827,-0.051056594,-0.051571919,0.062862519,-0.062646674,0.055680493,0.053802761,0.057507537,-0.049646368,0.059565932
0.041258068,-0.04678599,0.041167649,-0.038705735,0.040954373,0.050400551,-0.05220533,-0.055839203,-0.059702612,-0.047484277,-0.041289838,-0.057616405,-0.051534658,-0.041497641,-0.052561882,-0.050953383,-0.044374084,-0.055470995,-0.044695027,-0.049935476,-0.04696757,-0.058706175,-0.051255115,-0.04836806,-0.05626649,0.046688617,-0.054115405,-0.046119203,-0.04586535,0.056808402,-0.05508164,0.050938043,0.048310019,0.051417354,-0.044681477,0.063317757
0.020788582,0.096503089,0.013288581,0.097301806,0.0272417,-0.056571347,-0.002139266,0.103013354,0.002478125,0.095559672,-0.019562485,0.090993664,0.00709553,0.090833231,-0.002241139,0.086229284,-0.019786803,0.087989944,-0.017809136,0.100363449,-0.027309758,0.080061406,-0.012113001,0.09708249,-0.005505388,-0.095558411,0.000240413,0.080246802,-0.013441201,-0.089712489,0.004923714,-0.087263276,0.013183271,-0.092374494,-0.019197369,-0.09162824
0.022112088,0.080942669,0.033897792,0.014357951,0.024245351,-0.047995961,-0.02022292,0.044068515,-0.003038084,0.068496264,-0.026211867,-0.013256703,-0.045468411,0.039255403,-0.008067786,0.079183794,-0.011718225,0.001242449,-0.025936738,0.041327809,-0.02914513,0.0588673,-0.026639608,0.005850361,-0.025738553,0.001514092,-0.022282849,0.055992207,-0.02815704,-0.011852953,-0.019187667,-0.049110627,0.025856799,-0.004752058,-0.026501332,-0.056897065
0.033251716,-0.004021316,0.042512138,0.009854421,0.043117994,-0.024045848,-0.028212348,0.0163862,-0.038774414,0.004579189,-0.03334859,-0.01835548,-0.051380719,0.060995828,-0.032849073,0.042297433,-0.020117672,0.003158323,-0.032482729,0.048087748,-0.040100142,0.075385783,-0.029202622,0.007857921,-0.029321972,-0.004167684,-0.02840555,0.067566751,-0.036954224,-0.013108373,-0.02547411,-0.06361981,0.037093848,0.000159843,-0.034540312,-0.030976885
0.027211759,0.124305734,0.019795522,0.106776566,0.023546196,-0.122956777,-0.002003928,0.13509701,0.003607769,0.117549518,-0.02656043,0.10274089,0.009493064,0.114581679,-0.006086866,0.110418457,-0.029198052,0.122741399,-0.023932638,0.118883003,-0.035584623,0.099277051,-0.016380954,0.122990393,-0.00691227,-0.12147921,-0.000955615,0.103258789,-0.016247723,-0.115289287,0.001142182,-0.11522338,0.017504371,-0.105206541,-0.021780333,-0.116553515
0.029229317,0.098572543,0.025603026,0.074894759,0.031083003,-0.066158331,-0.046076363,-0.014567117,-0.014131125,0.078676442,-0.04218291,-0.002406412,-0.028463082,0.054630867,-0.014510364,0.095309384,-0.045723435,-0.047728325,-0.034297807,0.00961689,-0.046437786,-0.039323879,-0.035817903,-0.012830878,-0.016109238,-0.105118954,-0.017335031,0.053758102,-0.025283307,-0.075001397,-0.055016099,0.022990951,0.043149774,0.017718436,-0.036031302,0.000720559
0.017764711,0.030390308,0.01416622,0.073045246,0.017073046,-0.087370275,-0.009487337,0.053664806,-0.00328425,0.047046407,-0.023095314,0.004836985,-0.001242728,0.076505564,-0.009191645,0.074530159,-0.009215981,0.010472989,-0.029698942,0.015174745,-0.013897836,0.029684045,-0.018063462,0.043121638,-0.007215196,-0.079138237,-0.026303006,0.02945028,-0.027669749,-0.009837135,-0.013423469,-0.05967276,0.024668919,-0.003011861,-0.021379522,-0.071214788
0.029012393,0.008461173,0.016612319,0.036952401,0.041402361,0.046961065,-0.042503069,-0.023557795,-0.053042894,-0.038872017,-0.039030969,0.043641189,-0.031838229,-0.017231631,-0.051728102,-0.048124972,-0.043256898,-0.055182794,-0.04462161,-0.058383441,-0.032922506,-0.060392984,-0.047060486,-0.046894132,-0.029040059,0.001340145,-0.048108254,-0.036662521,-0.038284386,0.020231421,-0.05100047,0.040452146,0.034134049,-0.026225287,-0.041188308,0.059355517
0.047231118,-0.056508828,0.042934865,-0.032409869,0.048717023,0.056869431,-0.048693601,-0.052342842,-0.056602118,-0.044895592,-0.036136571,-0.046862863,-0.048980726,-0.04314025,-0.052452962,-0.053299769,-0.043787434,-0.054334291,-0.043609846,-0.063013227,-0.019432119,-0.058198896,-0.047308674,-0.04793499,-0.057205561,0.051471293,-0.051865737,-0.04697083,-0.045039662,0.05613396,-0.050916104,0.051366877,0.04647426,0.052420187,-0.042141293,0.050804909
-0.078162203,-0.012126587,-0.077834401,-0.011777953,-0.077537547,0.005689123,0.077717157,-0.024449375,0.072497019,-0.029566698,0.083065624,-0.011898146,0.069991551,-0.027586418,0.070835811,-0.020501322,0.077472267,-0.005795214,0.074286571,-0.012402356,0.079724511,-0.006359206,0.0735709,-0.016768381,0.069761976,0.021240113,0.074482467,-0.029906203,0.066123913,-0.007019991,0.074098471,0.033050291,-0.076332886,0.023457163,0.078645126,0.013582338
